#node1,node2,node1_string_internal_id,node2_string_internal_id,node1_external_id,node2_external_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
PSMB4,PSMB6,1847239,1846162,9606.ENSP00000290541,9606.ENSP00000270586,0,0,0,0,0,0.986,0,0,0.986
ARIH1,UBC,1857111,1852861,9606.ENSP00000369217,9606.ENSP00000344818,0,0,0,0,0,0.986,0,0,0.986
UBC,PHB,1852861,1848178,9606.ENSP00000344818,9606.ENSP00000300408,0,0,0,0,0,0.986,0,0,0.986
GNL3,NOP2,1859893,1858730,9606.ENSP00000395772,9606.ENSP00000382392,0,0,0,0,0,0.985,0,0,0.985
UBC,UBE4B,1852861,1852648,9606.ENSP00000344818,9606.ENSP00000343001,0,0,0,0,0,0.985,0,0,0.985
UBC,USP22,1852861,1844924,9606.ENSP00000344818,9606.ENSP00000261497,0,0,0,0,0,0.985,0,0,0.985
PSMD6,PSMB6,1847640,1846162,9606.ENSP00000295901,9606.ENSP00000270586,0,0,0,0,0,0.985,0,0,0.985
UBC,RPL8,1852861,1845175,9606.ENSP00000344818,9606.ENSP00000262584,0,0,0,0,0,0.985,0,0,0.985
PRKAR1A,UBC,1853711,1852861,9606.ENSP00000351410,9606.ENSP00000344818,0,0,0,0,0,0.985,0,0,0.985
POLR2A,MED21,1849743,1846822,9606.ENSP00000314949,9606.ENSP00000282892,0,0,0,0,0,0.985,0,0,0.985
PSMB2,PSMB6,1855861,1846162,9606.ENSP00000362334,9606.ENSP00000270586,0,0,0,0,0,0.985,0,0,0.985
UBC,SGTA,1852861,1842851,9606.ENSP00000344818,9606.ENSP00000221566,0,0,0,0,0,0.985,0,0,0.985
MIS12,SNAP29,1857344,1842499,9606.ENSP00000370557,9606.ENSP00000215730,0,0,0,0,0,0.985,0,0,0.985
UBC,HTRA2,1852861,1844566,9606.ENSP00000344818,9606.ENSP00000258080,0,0,0,0,0,0.985,0,0,0.985
PSMA7,PSMC2,1855365,1847374,9606.ENSP00000359910,9606.ENSP00000292644,0,0,0,0,0,0.985,0,0,0.985
RPL10A,UBC,1856010,1852861,9606.ENSP00000363018,9606.ENSP00000344818,0,0,0,0,0,0.985,0,0,0.985
PSMB5,UBC,1854354,1852861,9606.ENSP00000355325,9606.ENSP00000344818,0,0,0,0,0,0.985,0,0,0.985
EBNA1BP2,FTSJ3,1860657,1859955,9606.ENSP00000407323,9606.ENSP00000396673,0,0,0,0,0,0.985,0,0,0.985
UBC,MSH6,1852861,1843401,9606.ENSP00000344818,9606.ENSP00000234420,0,0,0,0,0,0.984,0,0,0.985
MRPL11,MRPL15,1849122,1844752,9606.ENSP00000308897,9606.ENSP00000260102,0,0,0,0,0,0.984,0,0,0.984
PRPF4,NAA38,1856059,1843955,9606.ENSP00000363313,9606.ENSP00000249299,0,0,0,0,0,0.984,0,0,0.984
UBC,USP4,1852861,1845768,9606.ENSP00000344818,9606.ENSP00000265560,0,0,0,0,0,0.984,0,0,0.984
UBC,PSMD5,1852861,1842460,9606.ENSP00000344818,9606.ENSP00000210313,0,0,0,0,0,0.984,0,0,0.984
AKT1,RAF1,1846136,1844086,9606.ENSP00000270202,9606.ENSP00000251849,0,0,0,0.635,0,0.984,0,0,0.984
UBC,RNF4,1852861,1849769,9606.ENSP00000344818,9606.ENSP00000315212,0,0,0,0,0,0.984,0,0,0.984
UBC,EIF3E,1852861,1842805,9606.ENSP00000344818,9606.ENSP00000220849,0,0,0,0,0,0.985,0,0,0.984
ANAPC13,ANAPC16,1853115,1848056,9606.ENSP00000346987,9606.ENSP00000299381,0,0,0,0,0,0.985,0,0,0.984
EIF4A3,SRSF1,1846086,1844652,9606.ENSP00000269349,9606.ENSP00000258962,0,0,0,0,0,0.984,0,0,0.984
PSMA5,PSMB6,1846187,1846162,9606.ENSP00000271308,9606.ENSP00000270586,0,0,0,0,0,0.984,0,0,0.984
ANAPC2,ANAPC16,1849673,1848056,9606.ENSP00000314004,9606.ENSP00000299381,0,0,0,0,0,0.985,0,0,0.984
UBC,RDX,1852861,1852628,9606.ENSP00000344818,9606.ENSP00000342830,0,0,0,0,0,0.984,0,0,0.984
PIP5K1A,UBC,1854909,1852861,9606.ENSP00000357883,9606.ENSP00000344818,0,0,0,0,0,0.983,0,0,0.984
EIF4G2,EIF4G1,1852307,1852064,9606.ENSP00000340281,9606.ENSP00000338020,0,0,0,0.66,0,0.984,0,0,0.984
FUBP1,UBC,1855347,1852861,9606.ENSP00000359804,9606.ENSP00000344818,0,0,0,0,0,0.984,0,0,0.984
UBC,AATF,1852861,1843020,9606.ENSP00000344818,9606.ENSP00000225402,0,0,0,0,0,0.984,0,0,0.984
RBMX,UBC,1855309,1852861,9606.ENSP00000359645,9606.ENSP00000344818,0,0,0,0,0,0.984,0,0,0.984
UBC,PPP1CA,1852861,1850792,9606.ENSP00000344818,9606.ENSP00000326031,0,0,0,0,0,0.984,0,0,0.984
UBC,GNB2,1852861,1848717,9606.ENSP00000344818,9606.ENSP00000305260,0,0,0,0,0,0.983,0,0,0.983
RPL34,RPL10A,1858216,1856010,9606.ENSP00000378160,9606.ENSP00000363018,0,0,0,0,0,0.983,0,0,0.983
PIGS,PIGU,1849173,1842669,9606.ENSP00000309430,9606.ENSP00000217446,0,0,0,0,0,0.983,0,0,0.983
ATP6V1H,UBC,1853860,1852861,9606.ENSP00000352522,9606.ENSP00000344818,0,0,0,0,0,0.983,0,0,0.983
UBC,RCAN1,1852861,1850280,9606.ENSP00000344818,9606.ENSP00000320768,0,0,0,0,0,0.983,0,0,0.983
ERCC5,ERCC3,1853241,1846961,9606.ENSP00000347978,9606.ENSP00000285398,0,0,0,0,0,0.983,0,0,0.983
UBE2D2,UBE4B,1858646,1852648,9606.ENSP00000381717,9606.ENSP00000343001,0,0,0,0,0,0.983,0,0,0.983
UBC,HAT1,1852861,1845481,9606.ENSP00000344818,9606.ENSP00000264108,0,0,0,0,0,0.982,0,0,0.983
CUL2,UBC,1862282,1852861,9606.ENSP00000444856,9606.ENSP00000344818,0,0,0,0,0,0.983,0,0,0.983
ERCC2,MMS19,1857962,1855348,9606.ENSP00000375809,9606.ENSP00000359818,0,0,0,0,0,0.983,0,0,0.983
PSMD1,PSMB3,1849179,1843022,9606.ENSP00000309474,9606.ENSP00000225426,0,0,0,0,0,0.982,0,0,0.982
UBC,AMBRA1,1852861,1850037,9606.ENSP00000344818,9606.ENSP00000318313,0,0,0,0,0,0.982,0,0,0.982
UBC,SETD8,1852861,1851538,9606.ENSP00000344818,9606.ENSP00000332995,0,0,0,0,0,0.981,0,0,0.982
PSMB6,PSMB1,1846162,1845087,9606.ENSP00000270586,9606.ENSP00000262193,0,0,0,0.652,0,0.982,0,0,0.982
PTPN11,IL6ST,1852389,1852144,9606.ENSP00000340944,9606.ENSP00000338799,0,0,0,0,0,0.982,0,0,0.982
TBC1D15,UBC,1862488,1852861,9606.ENSP00000448182,9606.ENSP00000344818,0,0,0,0,0,0.981,0,0,0.982
MED13,MED21,1858525,1846822,9606.ENSP00000380888,9606.ENSP00000282892,0,0,0,0,0,0.983,0,0,0.982
MRPS9,MRPS2,1844611,1843602,9606.ENSP00000258455,9606.ENSP00000241600,0,0,0,0,0,0.982,0,0,0.982
XRCC5,YARS,1857983,1855915,9606.ENSP00000375977,9606.ENSP00000362576,0,0,0,0,0,0.983,0,0,0.982
MAP2K2,MAPK1,1845250,1842512,9606.ENSP00000262948,9606.ENSP00000215832,0,0,0,0.649,0,0.982,0,0,0.982
XIAP,RAF1,1853225,1844086,9606.ENSP00000347858,9606.ENSP00000251849,0,0,0,0,0,0.982,0,0,0.982
H2AFX,RAD50,1856252,1845727,9606.ENSP00000364310,9606.ENSP00000265335,0,0,0,0,0,0.982,0,0,0.982
G3BP1,UBC,1853318,1852861,9606.ENSP00000348578,9606.ENSP00000344818,0,0,0,0,0,0.982,0,0,0.982
PEX19,PEX16,1854721,1843585,9606.ENSP00000357051,9606.ENSP00000241041,0,0,0,0,0,0.982,0,0,0.982
EEF1E1,IARS,1857083,1856347,9606.ENSP00000369038,9606.ENSP00000364794,0,0,0,0,0,0.982,0,0,0.982
COPS6,DDB2,1848600,1844481,9606.ENSP00000304102,9606.ENSP00000256996,0,0,0,0,0,0.983,0,0,0.982
MED13,MED14,1858525,1850574,9606.ENSP00000380888,9606.ENSP00000323720,0,0,0,0,0,0.982,0,0,0.982
MED11,MED21,1847436,1846822,9606.ENSP00000293777,9606.ENSP00000282892,0,0,0,0,0,0.983,0,0,0.982
CDK12,CCNK,1860122,1857867,9606.ENSP00000398880,9606.ENSP00000374529,0,0,0,0,0,0.982,0,0,0.982
FTSJ3,NOP56,1859955,1857348,9606.ENSP00000396673,9606.ENSP00000370589,0,0,0,0,0,0.982,0,0,0.982
CLNS1A,SNRPD3,1861953,1842511,9606.ENSP00000433919,9606.ENSP00000215829,0,0,0,0,0,0.982,0,0,0.982
CUL2,COPS5,1862282,1853602,9606.ENSP00000444856,9606.ENSP00000350512,0,0,0,0,0,0.982,0,0,0.982
PSMB5,PSMA5,1854354,1846187,9606.ENSP00000355325,9606.ENSP00000271308,0,0,0,0,0,0.982,0,0,0.982
FTSJ3,GNL3,1859955,1859893,9606.ENSP00000396673,9606.ENSP00000395772,0,0,0,0,0,0.982,0,0,0.982
KAT5,RUVBL1,1852315,1850035,9606.ENSP00000340330,9606.ENSP00000318297,0,0,0,0,0,0.981,0,0,0.981
UCK2,UBC,1854680,1852861,9606.ENSP00000356853,9606.ENSP00000344818,0,0,0,0,0,0.981,0,0,0.981
SF3B2,SNRPD3,1850085,1842511,9606.ENSP00000318861,9606.ENSP00000215829,0,0,0,0,0,0.981,0,0,0.981
STT3B,RPN2,1847623,1843463,9606.ENSP00000295770,9606.ENSP00000237530,0,0,0,0,0,0.981,0,0,0.981
TMED9,TMED10,1851299,1848494,9606.ENSP00000330945,9606.ENSP00000303145,0,0,0,0.813,0,0.981,0,0,0.981
EIF3B,EIF5,1854079,1842611,9606.ENSP00000354125,9606.ENSP00000216554,0,0,0,0,0,0.981,0,0,0.981
NOP56,NHP2L1,1857348,1842526,9606.ENSP00000370589,9606.ENSP00000215956,0,0,0,0,0,0.981,0,0,0.981
HBS1L,PELO,1854670,1846374,9606.ENSP00000356811,9606.ENSP00000274311,0,0,0,0,0,0.981,0,0,0.981
MRPL13,MRPL3,1848857,1845661,9606.ENSP00000306548,9606.ENSP00000264995,0,0,0,0,0,0.981,0,0,0.981
TSR1,RIOK2,1848283,1846831,9606.ENSP00000301364,9606.ENSP00000283109,0,0,0,0,0,0.981,0,0,0.981
UBC,HNRNPC,1852861,1850172,9606.ENSP00000344818,9606.ENSP00000319690,0,0,0,0,0,0.98,0,0,0.98
CDC42,ARHGDIA,1849707,1846084,9606.ENSP00000314458,9606.ENSP00000269321,0,0,0,0,0,0.98,0,0,0.98
UBC,TERF2,1852861,1844340,9606.ENSP00000344818,9606.ENSP00000254942,0,0,0,0,0,0.981,0,0,0.98
UBC,DDB2,1852861,1844481,9606.ENSP00000344818,9606.ENSP00000256996,0,0,0,0,0,0.98,0,0,0.98
WDR26,ZNF687,1860703,1850187,9606.ENSP00000408108,9606.ENSP00000319829,0,0,0,0,0,0.98,0,0,0.98
UBC,ATF4,1852861,1851927,9606.ENSP00000344818,9606.ENSP00000336790,0,0,0,0,0,0.98,0,0,0.98
ATG13,C12orf44,1861907,1852161,9606.ENSP00000432412,9606.ENSP00000338990,0,0,0,0,0,0.98,0,0,0.98
PLAA,VCP,1858478,1853766,9606.ENSP00000380460,9606.ENSP00000351777,0,0,0,0,0,0.98,0,0,0.98
TTI1,PIH1D1,1855904,1845101,9606.ENSP00000362546,9606.ENSP00000262265,0,0,0,0,0,0.98,0,0,0.98
UBC,SF3B1,1852861,1851836,9606.ENSP00000344818,9606.ENSP00000335321,0,0,0,0,0,0.98,0,0,0.98
TTI1,RUVBL1,1855904,1850035,9606.ENSP00000362546,9606.ENSP00000318297,0,0,0,0,0,0.98,0,0,0.98
NDUFS2,NDUFV1,1854702,1850451,9606.ENSP00000356972,9606.ENSP00000322450,0,0,0,0,0,0.979,0,0,0.979
BECN1,UBC,1854331,1852861,9606.ENSP00000355231,9606.ENSP00000344818,0,0,0,0,0,0.979,0,0,0.979
H2AFY,UBC,1861595,1852861,9606.ENSP00000423563,9606.ENSP00000344818,0,0,0,0,0,0.979,0,0,0.979
UBC,KAT5,1852861,1852315,9606.ENSP00000344818,9606.ENSP00000340330,0,0,0,0,0,0.979,0,0,0.979
TPRKB,OSGEP,1846255,1842441,9606.ENSP00000272424,9606.ENSP00000206542,0,0,0,0,0,0.979,0,0,0.979
PSMD1,PSMB4,1849179,1847239,9606.ENSP00000309474,9606.ENSP00000290541,0,0,0,0,0,0.979,0,0,0.979
PSMB5,PSMD7,1854354,1842741,9606.ENSP00000355325,9606.ENSP00000219313,0,0,0,0,0,0.979,0,0,0.979
ARF1,COPB1,1846224,1843983,9606.ENSP00000272102,9606.ENSP00000249923,0,0,0,0,0,0.979,0,0,0.979
UBC,H2AFZ,1852861,1847723,9606.ENSP00000344818,9606.ENSP00000296417,0,0,0,0,0,0.979,0,0,0.979
UBE2I,UBE2K,1850693,1844908,9606.ENSP00000324897,9606.ENSP00000261427,0,0,0,0.79,0,0.979,0,0,0.978
VDAC3,UBC,1861761,1852861,9606.ENSP00000428845,9606.ENSP00000344818,0,0,0,0,0,0.977,0,0,0.978
GOSR1,YKT6,1843045,1842981,9606.ENSP00000225724,9606.ENSP00000223369,0,0,0,0,0,0.978,0,0,0.978
G3BP1,EIF4G1,1853318,1852064,9606.ENSP00000348578,9606.ENSP00000338020,0,0,0,0,0,0.978,0,0,0.978
UBC,ARF6,1852861,1847953,9606.ENSP00000344818,9606.ENSP00000298316,0,0,0,0,0,0.978,0,0,0.978
UBC,GANAB,1852861,1852328,9606.ENSP00000344818,9606.ENSP00000340466,0,0,0,0,0,0.978,0,0,0.978
RPS24,RPS27L,1861076,1851302,9606.ENSP00000414321,9606.ENSP00000331019,0,0,0,0,0,0.978,0,0,0.978
HNRNPK,RBMX,1856467,1855309,9606.ENSP00000365439,9606.ENSP00000359645,0,0,0,0,0,0.978,0,0,0.978
TOP1,SRSF1,1854138,1844652,9606.ENSP00000354522,9606.ENSP00000258962,0,0,0,0,0,0.979,0,0,0.978
UBC,MARS,1852861,1845042,9606.ENSP00000344818,9606.ENSP00000262027,0,0,0,0,0,0.978,0,0,0.978
IMP4,MPHOSPH10,1844676,1843706,9606.ENSP00000259239,9606.ENSP00000244230,0,0,0,0,0,0.978,0,0,0.978
EBNA1BP2,NOP2,1860657,1858730,9606.ENSP00000407323,9606.ENSP00000382392,0,0,0,0,0,0.978,0,0,0.978
SND1,UBC,1853089,1852861,9606.ENSP00000346762,9606.ENSP00000344818,0,0,0,0,0,0.978,0,0,0.978
STX5,YKT6,1847470,1842981,9606.ENSP00000294179,9606.ENSP00000223369,0,0,0,0,0,0.978,0,0,0.978
MED14,MED6,1850574,1844426,9606.ENSP00000323720,9606.ENSP00000256379,0,0,0,0,0,0.978,0,0,0.978
UBC,DVL3,1852861,1849842,9606.ENSP00000344818,9606.ENSP00000316054,0,0,0,0,0,0.978,0,0,0.978
CBX3,CBX5,1851906,1842455,9606.ENSP00000336687,9606.ENSP00000209875,0,0,0,0.965,0,0.978,0,0,0.978
UBC,MTDH,1852861,1852087,9606.ENSP00000344818,9606.ENSP00000338235,0,0,0,0,0,0.978,0,0,0.978
CLNS1A,SNRPB,1861953,1860980,9606.ENSP00000433919,9606.ENSP00000412566,0,0,0,0,0,0.977,0,0,0.977
LSM2,SNRPD2,1856353,1852586,9606.ENSP00000364813,9606.ENSP00000342374,0,0,0,0,0,0.977,0,0,0.977
UBC,RPN2,1852861,1843463,9606.ENSP00000344818,9606.ENSP00000237530,0,0,0,0,0,0.977,0,0,0.977
MRPL1,MRPL11,1849750,1849122,9606.ENSP00000315017,9606.ENSP00000308897,0,0,0,0,0,0.977,0,0,0.977
EIF2S2,EIF2B5,1856213,1846336,9606.ENSP00000364119,9606.ENSP00000273783,0,0,0,0,0,0.977,0,0,0.977
CLNS1A,SNRPD2,1861953,1852586,9606.ENSP00000433919,9606.ENSP00000342374,0,0,0,0,0,0.977,0,0,0.977
UBC,RNF185,1852861,1850253,9606.ENSP00000344818,9606.ENSP00000320508,0,0,0,0,0,0.977,0,0,0.977
GDI2,UBC,1857170,1852861,9606.ENSP00000369538,9606.ENSP00000344818,0,0,0,0,0,0.977,0,0,0.977
BMI1,UBC,1856537,1852861,9606.ENSP00000365851,9606.ENSP00000344818,0,0,0,0,0,0.977,0,0,0.976
IARS,NARS,1856347,1844470,9606.ENSP00000364794,9606.ENSP00000256854,0,0,0,0,0,0.976,0,0,0.976
DPM1,UBC,1855511,1852861,9606.ENSP00000360644,9606.ENSP00000344818,0,0,0,0,0,0.976,0,0,0.976
PSMB5,PSMD6,1854354,1847640,9606.ENSP00000355325,9606.ENSP00000295901,0,0,0,0,0,0.976,0,0,0.976
ALYREF,RBM15,1861534,1855103,9606.ENSP00000421592,9606.ENSP00000358799,0,0,0,0,0,0.977,0,0,0.976
SRPRB,UBC,1861356,1852861,9606.ENSP00000418401,9606.ENSP00000344818,0,0,0,0,0,0.976,0,0,0.976
RAN,TNPO3,1857999,1845742,9606.ENSP00000376176,9606.ENSP00000265388,0,0,0,0,0,0.976,0,0,0.976
HERC4,UBC,1858279,1852861,9606.ENSP00000378624,9606.ENSP00000344818,0,0,0,0,0,0.976,0,0,0.976
UBC,NSUN2,1852861,1845592,9606.ENSP00000344818,9606.ENSP00000264670,0,0,0,0,0,0.976,0,0,0.976
UBA3,UBC,1854105,1852861,9606.ENSP00000354340,9606.ENSP00000344818,0,0,0,0,0,0.976,0,0,0.976
UBC,PPP1CC,1852861,1851808,9606.ENSP00000344818,9606.ENSP00000335084,0,0,0,0,0,0.976,0,0,0.976
SNRPD2,LSM1,1852586,1849319,9606.ENSP00000342374,9606.ENSP00000310596,0,0,0,0,0,0.975,0,0,0.975
SCAF1,UBC,1854032,1852861,9606.ENSP00000353769,9606.ENSP00000344818,0,0,0,0,0,0.975,0,0,0.975
UBC,NARS,1852861,1844470,9606.ENSP00000344818,9606.ENSP00000256854,0,0,0,0,0,0.975,0,0,0.975
SF3B1,SART1,1851836,1849296,9606.ENSP00000335321,9606.ENSP00000310448,0,0,0,0,0,0.975,0,0,0.975
UBC,JAK1,1852861,1852670,9606.ENSP00000344818,9606.ENSP00000343204,0,0,0,0,0,0.975,0,0,0.975
UBC,WIZ,1852861,1845346,9606.ENSP00000344818,9606.ENSP00000263381,0,0,0,0,0,0.975,0,0,0.975
CHMP1A,VPS4A,1858539,1844341,9606.ENSP00000380998,9606.ENSP00000254950,0,0,0,0,0,0.975,0,0,0.975
UBC,GLYR1,1852861,1850475,9606.ENSP00000344818,9606.ENSP00000322716,0,0,0,0,0,0.974,0,0,0.975
TOP2B,SUMO1,1859958,1857989,9606.ENSP00000396704,9606.ENSP00000376076,0,0,0,0,0,0.975,0,0,0.975
SART1,SNRPD3,1849296,1842511,9606.ENSP00000310448,9606.ENSP00000215829,0,0,0,0,0,0.975,0,0,0.975
UBC,CDK4,1852861,1844551,9606.ENSP00000344818,9606.ENSP00000257904,0,0,0,0,0,0.974,0,0,0.974
PRDX2,PRDX1,1848306,1845208,9606.ENSP00000301522,9606.ENSP00000262746,0,0,0,0.984,0,0.975,0,0,0.974
MRPL19,MRPL11,1858138,1849122,9606.ENSP00000377486,9606.ENSP00000308897,0,0,0,0,0,0.974,0,0,0.974
RPS24,UBC,1861076,1852861,9606.ENSP00000414321,9606.ENSP00000344818,0,0,0,0,0,0.974,0,0,0.974
UBC,RNF167,1852861,1845156,9606.ENSP00000344818,9606.ENSP00000262482,0,0,0,0,0,0.974,0,0,0.974
MED4,MED6,1844623,1844426,9606.ENSP00000258648,9606.ENSP00000256379,0,0,0,0,0,0.974,0,0,0.974
TMBIM6,UBC,1859416,1852861,9606.ENSP00000389277,9606.ENSP00000344818,0,0,0,0,0,0.975,0,0,0.974
UBC,USP9X,1852861,1849866,9606.ENSP00000344818,9606.ENSP00000316357,0,0,0,0,0,0.974,0,0,0.974
H2AFX,XRCC6,1856252,1853821,9606.ENSP00000364310,9606.ENSP00000352257,0,0,0,0,0,0.974,0,0,0.974
LSM4,GTF2B,1864161,1855275,9606.ENSP00000469468,9606.ENSP00000359531,0,0,0,0,0,0.974,0,0,0.974
KHDRBS1,PIK3R1,1849655,1846375,9606.ENSP00000313829,9606.ENSP00000274335,0,0,0,0,0,0.974,0,0,0.974
MRRF,TSFM,1852748,1849661,9606.ENSP00000343867,9606.ENSP00000313877,0,0,0,0,0,0.974,0,0,0.974
UBC,SLC25A3,1852861,1843138,9606.ENSP00000344818,9606.ENSP00000228318,0,0,0,0,0,0.974,0,0,0.974
PSMB6,PSMD7,1846162,1842741,9606.ENSP00000270586,9606.ENSP00000219313,0,0,0,0,0,0.974,0,0,0.974
ATG7,GABARAPL2,1853051,1842203,9606.ENSP00000346437,9606.ENSP00000037243,0,0,0,0,0,0.974,0,0,0.974
UBE2D3,XIAP,1853486,1853225,9606.ENSP00000349722,9606.ENSP00000347858,0,0,0,0,0,0.974,0,0,0.974
PSMB5,PSMD3,1854354,1845579,9606.ENSP00000355325,9606.ENSP00000264639,0,0,0,0,0,0.974,0,0,0.974
MRPL55,MRPL3,1854438,1845661,9606.ENSP00000355692,9606.ENSP00000264995,0,0,0,0,0,0.974,0,0,0.974
PSME3,PSMB4,1847408,1847239,9606.ENSP00000293362,9606.ENSP00000290541,0,0,0,0,0,0.975,0,0,0.974
PSMC3,PSMB6,1847998,1846162,9606.ENSP00000298852,9606.ENSP00000270586,0,0,0,0,0,0.974,0,0,0.974
SNRPB2,PHF5A,1843799,1842571,9606.ENSP00000246071,9606.ENSP00000216252,0,0,0,0,0,0.974,0,0,0.974
RNH1,UBC,1853048,1852861,9606.ENSP00000346402,9606.ENSP00000344818,0,0,0,0,0,0.974,0,0,0.974
XPO1,TSG101,1858987,1844091,9606.ENSP00000384863,9606.ENSP00000251968,0,0,0,0,0,0.974,0,0,0.974
ERGIC3,UBC,1853525,1852861,9606.ENSP00000349970,9606.ENSP00000344818,0,0,0,0,0,0.973,0,0,0.973
EIF3I,EIF3J,1855943,1845012,9606.ENSP00000362688,9606.ENSP00000261868,0,0,0,0,0,0.973,0,0,0.973
UBC,RNF25,1852861,1847608,9606.ENSP00000344818,9606.ENSP00000295704,0,0,0,0,0,0.973,0,0,0.973
EEF1E1,EPRS,1857083,1854472,9606.ENSP00000369038,9606.ENSP00000355890,0,0,0,0,0,0.973,0,0,0.973
VPS72,ZNHIT1,1854910,1848654,9606.ENSP00000357887,9606.ENSP00000304593,0,0,0,0,0,0.973,0,0,0.973
UBC,ARF1,1852861,1846224,9606.ENSP00000344818,9606.ENSP00000272102,0,0,0,0,0,0.973,0,0,0.973
ACTR8,RUVBL1,1851935,1850035,9606.ENSP00000336842,9606.ENSP00000318297,0,0,0,0,0,0.973,0,0,0.973
RUVBL1,TELO2,1850035,1845117,9606.ENSP00000318297,9606.ENSP00000262319,0,0,0,0,0,0.972,0,0,0.972
SNX9,DNM2,1857986,1853228,9606.ENSP00000376024,9606.ENSP00000347890,0,0,0,0,0,0.972,0,0,0.972
EIF2B4,EIF2S2,1859834,1856213,9606.ENSP00000394869,9606.ENSP00000364119,0,0,0,0,0,0.972,0,0,0.972
UBC,PSEN1,1852861,1850825,9606.ENSP00000344818,9606.ENSP00000326366,0,0,0,0,0,0.973,0,0,0.972
EFTUD2,UBC,1859618,1852861,9606.ENSP00000392094,9606.ENSP00000344818,0,0,0,0,0,0.972,0,0,0.972
UBA1,AARS,1852107,1844989,9606.ENSP00000338413,9606.ENSP00000261772,0,0,0,0,0,0.972,0,0,0.972
PSMD3,PSMB3,1845579,1843022,9606.ENSP00000264639,9606.ENSP00000225426,0,0,0,0,0,0.972,0,0,0.972
PARP1,CASP3,1854450,1849375,9606.ENSP00000355759,9606.ENSP00000311032,0,0,0,0,0,0.972,0,0,0.972
UBC,CDC42,1852861,1849707,9606.ENSP00000344818,9606.ENSP00000314458,0,0,0,0,0,0.972,0,0,0.972
NR2C1,HDAC3,1851567,1848477,9606.ENSP00000333275,9606.ENSP00000302967,0,0,0,0,0,0.973,0,0,0.972
UBC,NEIL2,1852861,1846910,9606.ENSP00000344818,9606.ENSP00000284503,0,0,0,0,0,0.972,0,0,0.972
TOP1,UBC,1854138,1852861,9606.ENSP00000354522,9606.ENSP00000344818,0,0,0,0,0,0.972,0,0,0.972
PPP6C,UBC,1859621,1852861,9606.ENSP00000392147,9606.ENSP00000344818,0,0,0,0,0,0.973,0,0,0.972
ATP6V1H,ATP6V1E1,1853860,1844227,9606.ENSP00000352522,9606.ENSP00000253413,0,0,0,0,0,0.972,0,0,0.972
MRTO4,GTPBP4,1856253,1854068,9606.ENSP00000364320,9606.ENSP00000354040,0,0,0,0,0,0.972,0,0,0.972
NOP2,NOP56,1858730,1857348,9606.ENSP00000382392,9606.ENSP00000370589,0,0,0,0,0,0.971,0,0,0.971
CPSF7,NUDT21,1852931,1848171,9606.ENSP00000345412,9606.ENSP00000300291,0,0,0,0,0,0.971,0,0,0.971
UCHL5,PSMD1,1854595,1849179,9606.ENSP00000356425,9606.ENSP00000309474,0,0,0,0,0,0.971,0,0,0.971
PPP1CC,PPP1R8,1851808,1849448,9606.ENSP00000335084,9606.ENSP00000311677,0,0,0,0,0,0.971,0,0,0.971
NDUFV1,NDUFS8,1850451,1849818,9606.ENSP00000322450,9606.ENSP00000315774,0,0,0,0,0,0.971,0,0,0.971
RUVBL1,ZNHIT1,1850035,1848654,9606.ENSP00000318297,9606.ENSP00000304593,0,0,0,0,0,0.971,0,0,0.971
NME1-NME2,UBC,1858077,1852861,9606.ENSP00000376886,9606.ENSP00000344818,0,0,0,0,0,0.971,0,0,0.971
USP4,NAA38,1845768,1843955,9606.ENSP00000265560,9606.ENSP00000249299,0,0,0,0,0,0.971,0,0,0.971
EPRS,NARS,1854472,1844470,9606.ENSP00000355890,9606.ENSP00000256854,0,0,0,0,0,0.971,0,0,0.971
MRPL23,MRPL3,1857392,1845661,9606.ENSP00000370930,9606.ENSP00000264995,0,0,0,0,0,0.971,0,0,0.971
UBC,LAMTOR1,1852861,1846579,9606.ENSP00000344818,9606.ENSP00000278671,0,0,0,0,0,0.971,0,0,0.971
UBA52,ZFYVE19,1859324,1853178,9606.ENSP00000388107,9606.ENSP00000347498,0,0,0,0,0,0.971,0,0,0.971
UBE2D3,UBE4B,1853486,1852648,9606.ENSP00000349722,9606.ENSP00000343001,0,0,0,0,0,0.97,0,0,0.97
AARS,NARS,1844989,1844470,9606.ENSP00000261772,9606.ENSP00000256854,0,0,0,0,0,0.971,0,0,0.97
EFTUD2,SNRPD3,1859618,1842511,9606.ENSP00000392094,9606.ENSP00000215829,0,0,0,0,0,0.97,0,0,0.97
ZC3H15,THOC7,1852142,1847639,9606.ENSP00000338788,9606.ENSP00000295899,0,0,0,0,0,0.97,0,0,0.97
SELRC1,SCAF4,1855503,1847041,9606.ENSP00000360593,9606.ENSP00000286835,0,0,0,0,0,0.97,0,0,0.97
UBC,ZFAND5,1852861,1843475,9606.ENSP00000344818,9606.ENSP00000237937,0,0,0,0,0,0.97,0,0,0.97
ARMC6,UBC,1857996,1852861,9606.ENSP00000376148,9606.ENSP00000344818,0,0,0,0,0,0.97,0,0,0.97
IPO7,UBC,1857084,1852861,9606.ENSP00000369042,9606.ENSP00000344818,0,0,0,0,0,0.969,0,0,0.97
